[34m[Mar 02 04:06:53.625000000] [INFO] [Thread 1] [0mActor frankenpaxos.echo.BenchmarkClient@16f7c8c1 registering on address NettyTcpAddress(/10.138.0.35:10000).
[34m[Mar 02 04:06:53.749000000] [INFO] [Thread 1] [0mClient warmup started.
[36m[Mar 02 04:06:53.751000000] [DEBUG] [Thread 10] [0mNo channel was found between NettyTcpAddress(/10.138.0.35:10000) and NettyTcpAddress(/10.138.0.34:10100), so we are creating one.
[36m[Mar 02 04:06:53.788000000] [DEBUG] [Thread 10] [0mAttempted to send a message from NettyTcpAddress(/10.138.0.35:10000) to NettyTcpAddress(/10.138.0.34:10100), but a channel is currently pending. The message is being buffered for later.
[36m[Mar 02 04:06:53.788000000] [DEBUG] [Thread 10] [0mAttempted to send a message from NettyTcpAddress(/10.138.0.35:10000) to NettyTcpAddress(/10.138.0.34:10100), but a channel is currently pending. The message is being buffered for later.
[36m[Mar 02 04:06:53.789000000] [DEBUG] [Thread 10] [0mAttempted to send a message from NettyTcpAddress(/10.138.0.35:10000) to NettyTcpAddress(/10.138.0.34:10100), but a channel is currently pending. The message is being buffered for later.
[36m[Mar 02 04:06:53.789000000] [DEBUG] [Thread 10] [0mAttempted to send a message from NettyTcpAddress(/10.138.0.35:10000) to NettyTcpAddress(/10.138.0.34:10100), but a channel is currently pending. The message is being buffered for later.
[36m[Mar 02 04:06:53.789000000] [DEBUG] [Thread 10] [0mAttempted to send a message from NettyTcpAddress(/10.138.0.35:10000) to NettyTcpAddress(/10.138.0.34:10100), but a channel is currently pending. The message is being buffered for later.
[36m[Mar 02 04:06:53.789000000] [DEBUG] [Thread 10] [0mAttempted to send a message from NettyTcpAddress(/10.138.0.35:10000) to NettyTcpAddress(/10.138.0.34:10100), but a channel is currently pending. The message is being buffered for later.
[36m[Mar 02 04:06:53.789000000] [DEBUG] [Thread 10] [0mAttempted to send a message from NettyTcpAddress(/10.138.0.35:10000) to NettyTcpAddress(/10.138.0.34:10100), but a channel is currently pending. The message is being buffered for later.
[36m[Mar 02 04:06:53.789000000] [DEBUG] [Thread 10] [0mAttempted to send a message from NettyTcpAddress(/10.138.0.35:10000) to NettyTcpAddress(/10.138.0.34:10100), but a channel is currently pending. The message is being buffered for later.
[36m[Mar 02 04:06:53.789000000] [DEBUG] [Thread 10] [0mAttempted to send a message from NettyTcpAddress(/10.138.0.35:10000) to NettyTcpAddress(/10.138.0.34:10100), but a channel is currently pending. The message is being buffered for later.
[36m[Mar 02 04:06:53.790000000] [DEBUG] [Thread 10] [0mAttempted to send a message from NettyTcpAddress(/10.138.0.35:10000) to NettyTcpAddress(/10.138.0.34:10100), but a channel is currently pending. The message is being buffered for later.
[36m[Mar 02 04:06:53.790000000] [DEBUG] [Thread 10] [0mAttempted to send a message from NettyTcpAddress(/10.138.0.35:10000) to NettyTcpAddress(/10.138.0.34:10100), but a channel is currently pending. The message is being buffered for later.
[36m[Mar 02 04:06:53.790000000] [DEBUG] [Thread 10] [0mAttempted to send a message from NettyTcpAddress(/10.138.0.35:10000) to NettyTcpAddress(/10.138.0.34:10100), but a channel is currently pending. The message is being buffered for later.
[36m[Mar 02 04:06:53.790000000] [DEBUG] [Thread 10] [0mAttempted to send a message from NettyTcpAddress(/10.138.0.35:10000) to NettyTcpAddress(/10.138.0.34:10100), but a channel is currently pending. The message is being buffered for later.
